bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1729691,2733654,text,67777,application/pdf,Introduced,https://legiscan.com/PA/text/HB105/id/2733654,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0105&pn=0090
1729691,2968532,text,74845,application/pdf,Amended,https://legiscan.com/PA/text/HB105/id/2968532,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0105&pn=2806
1759735,2794412,text,101181,application/pdf,Introduced,https://legiscan.com/PA/text/HB106/id/2794412,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0106&pn=1044
1759735,2824272,text,113939,application/pdf,Amended,https://legiscan.com/PA/text/HB106/id/2824272,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0106&pn=1462
1759735,2831186,text,102385,application/pdf,Amended,https://legiscan.com/PA/text/HB106/id/2831186,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0106&pn=1743
1729534,2733616,text,71492,application/pdf,Introduced,https://legiscan.com/PA/text/HB107/id/2733616,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0107&pn=0091
1729677,2733648,text,63250,application/pdf,Introduced,https://legiscan.com/PA/text/HB108/id/2733648,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0108&pn=0092
1729703,2733663,text,63809,application/pdf,Introduced,https://legiscan.com/PA/text/HB109/id/2733663,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0109&pn=0093
1729703,2843816,text,70104,application/pdf,Amended,https://legiscan.com/PA/text/HB109/id/2843816,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0109&pn=2084
1729703,2845750,text,70429,application/pdf,Amended,https://legiscan.com/PA/text/HB109/id/2845750,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0109&pn=2140
1729436,2733601,text,65051,application/pdf,Introduced,https://legiscan.com/PA/text/HB110/id/2733601,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0110&pn=0094
1729336,2731938,text,65223,application/pdf,Introduced,https://legiscan.com/PA/text/HB111/id/2731938,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0111&pn=0095
1728890,2733164,text,70133,application/pdf,Introduced,https://legiscan.com/PA/text/HB112/id/2733164,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0112&pn=0096
1729628,2733625,text,77040,application/pdf,Introduced,https://legiscan.com/PA/text/HB113/id/2733625,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0113&pn=0121
1729503,2731930,text,68114,application/pdf,Introduced,https://legiscan.com/PA/text/HB114/id/2731930,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0114&pn=0097
1729517,2733605,text,68252,application/pdf,Introduced,https://legiscan.com/PA/text/HB115/id/2733605,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0115&pn=0098
1729517,2788375,text,84581,application/pdf,Amended,https://legiscan.com/PA/text/HB115/id/2788375,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0115&pn=0958
1729645,2733619,text,66613,application/pdf,Introduced,https://legiscan.com/PA/text/HB116/id/2733619,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0116&pn=0099
1729645,3023020,text,75347,application/pdf,Amended,https://legiscan.com/PA/text/HB116/id/3023020,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0116&pn=3677
1729645,3024280,text,76715,application/pdf,Amended,https://legiscan.com/PA/text/HB116/id/3024280,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0116&pn=3755
1729598,2733643,text,74509,application/pdf,Introduced,https://legiscan.com/PA/text/HB117/id/2733643,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0117&pn=0100
1729405,2733589,text,65085,application/pdf,Introduced,https://legiscan.com/PA/text/HB118/id/2733589,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0118&pn=0101
1729565,2733612,text,67881,application/pdf,Introduced,https://legiscan.com/PA/text/HB119/id/2733612,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0119&pn=0102
1729614,2731929,text,66229,application/pdf,Introduced,https://legiscan.com/PA/text/HB120/id/2731929,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0120&pn=0103
1729581,2733641,text,66555,application/pdf,Introduced,https://legiscan.com/PA/text/HB121/id/2733641,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0121&pn=0104
1729469,2733602,text,74478,application/pdf,Introduced,https://legiscan.com/PA/text/HB122/id/2733602,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0122&pn=0105
1729422,2733604,text,64008,application/pdf,Introduced,https://legiscan.com/PA/text/HB123/id/2733604,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0123&pn=0106
1729422,2827406,text,70982,application/pdf,Amended,https://legiscan.com/PA/text/HB123/id/2827406,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0123&pn=1593
1729422,2843589,text,72925,application/pdf,Amended,https://legiscan.com/PA/text/HB123/id/2843589,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0123&pn=2075
1729290,2733194,text,62390,application/pdf,Introduced,https://legiscan.com/PA/text/HB124/id/2733194,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0124&pn=0107
1729041,2733167,text,66920,application/pdf,Introduced,https://legiscan.com/PA/text/HB125/id/2733167,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0125&pn=0108
1728940,2733170,text,76692,application/pdf,Introduced,https://legiscan.com/PA/text/HB126/id/2733170,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0126&pn=0109
1728940,3001299,text,100636,application/pdf,Amended,https://legiscan.com/PA/text/HB126/id/3001299,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0126&pn=3133
1728940,3012644,text,87263,application/pdf,Amended,https://legiscan.com/PA/text/HB126/id/3012644,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0126&pn=3434
1728989,2733163,text,68360,application/pdf,Introduced,https://legiscan.com/PA/text/HB127/id/2733163,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0127&pn=0110
1729192,2733173,text,66106,application/pdf,Introduced,https://legiscan.com/PA/text/HB128/id/2733173,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0128&pn=0111
1729141,2731965,text,63317,application/pdf,Introduced,https://legiscan.com/PA/text/HB129/id/2731965,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0129&pn=0112
1729243,2733178,text,73150,application/pdf,Introduced,https://legiscan.com/PA/text/HB130/id/2733178,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0130&pn=0113
1729453,2733600,text,64308,application/pdf,Introduced,https://legiscan.com/PA/text/HB131/id/2733600,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0131&pn=0114
1729548,2731931,text,64465,application/pdf,Introduced,https://legiscan.com/PA/text/HB132/id/2731931,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0132&pn=0115
1729359,2733587,text,73841,application/pdf,Introduced,https://legiscan.com/PA/text/HB133/id/2733587,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0133&pn=0116
1729373,2733574,text,63855,application/pdf,Introduced,https://legiscan.com/PA/text/HB134/id/2733574,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0134&pn=0117
1729373,2789435,text,80835,application/pdf,Amended,https://legiscan.com/PA/text/HB134/id/2789435,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0134&pn=0961
1729660,2733668,text,66284,application/pdf,Introduced,https://legiscan.com/PA/text/HB135/id/2733668,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0135&pn=0118
1729486,2733606,text,177076,application/pdf,Introduced,https://legiscan.com/PA/text/HB136/id/2733606,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0136&pn=0119
1744199,2752632,text,74662,application/pdf,Introduced,https://legiscan.com/PA/text/HB137/id/2752632,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0137&pn=0550
1730236,2732343,text,66875,application/pdf,Introduced,https://legiscan.com/PA/text/HB138/id/2732343,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0138&pn=0122
1729914,2732051,text,61830,application/pdf,Introduced,https://legiscan.com/PA/text/HB139/id/2732051,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0139&pn=0123
1757301,2786310,text,86522,application/pdf,Introduced,https://legiscan.com/PA/text/HB141/id/2786310,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0141&pn=0949
1757301,2788962,text,93241,application/pdf,Amended,https://legiscan.com/PA/text/HB141/id/2788962,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0141&pn=0966
1742761,2749553,text,73120,application/pdf,Introduced,https://legiscan.com/PA/text/HB143/id/2749553,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0143&pn=0411
1730400,2732503,text,66518,application/pdf,Introduced,https://legiscan.com/PA/text/HB147/id/2732503,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0147&pn=0124
1730450,2732547,text,65446,application/pdf,Introduced,https://legiscan.com/PA/text/HB148/id/2732547,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0148&pn=0125
1730450,2788176,text,80381,application/pdf,Amended,https://legiscan.com/PA/text/HB148/id/2788176,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0148&pn=0955
1730183,2732292,text,64894,application/pdf,Introduced,https://legiscan.com/PA/text/HB149/id/2732292,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0149&pn=0126
1730023,2732149,text,65264,application/pdf,Introduced,https://legiscan.com/PA/text/HB150/id/2732149,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0150&pn=0127
1730078,2732197,text,67224,application/pdf,Introduced,https://legiscan.com/PA/text/HB151/id/2732197,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0151&pn=0128
1730128,2732242,text,70277,application/pdf,Introduced,https://legiscan.com/PA/text/HB152/id/2732242,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0152&pn=0129
1730345,2732448,text,62287,application/pdf,Introduced,https://legiscan.com/PA/text/HB153/id/2732448,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0153&pn=0130
1730291,2732397,text,107862,application/pdf,Introduced,https://legiscan.com/PA/text/HB154/id/2732397,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0154&pn=0131
1730713,2734444,text,64856,application/pdf,Introduced,https://legiscan.com/PA/text/HB155/id/2734444,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0155&pn=0132
1730713,2788269,text,70606,application/pdf,Amended,https://legiscan.com/PA/text/HB155/id/2788269,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0155&pn=0951
1730911,2734211,text,75288,application/pdf,Introduced,https://legiscan.com/PA/text/HB156/id/2734211,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0156&pn=0133
1730911,2790976,text,82042,application/pdf,Amended,https://legiscan.com/PA/text/HB156/id/2790976,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0156&pn=1029
1730865,2734472,text,96471,application/pdf,Introduced,https://legiscan.com/PA/text/HB157/id/2734472,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0157&pn=0134
1730865,2791687,text,125185,application/pdf,Amended,https://legiscan.com/PA/text/HB157/id/2791687,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0157&pn=1030
1730829,2734464,text,76981,application/pdf,Introduced,https://legiscan.com/PA/text/HB158/id/2734464,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0158&pn=0135
1730476,2734538,text,66354,application/pdf,Introduced,https://legiscan.com/PA/text/HB159/id/2734538,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0159&pn=0136
1758164,2789758,text,66811,application/pdf,Introduced,https://legiscan.com/PA/text/HB160/id/2789758,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0160&pn=0967
1767825,2817468,text,67294,application/pdf,Introduced,https://legiscan.com/PA/text/HB161/id/2817468,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0161&pn=1342
1758113,2789793,text,75031,application/pdf,Introduced,https://legiscan.com/PA/text/HB162/id/2789793,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0162&pn=0968
1758149,2789791,text,64048,application/pdf,Introduced,https://legiscan.com/PA/text/HB163/id/2789791,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0163&pn=0969
1758121,2789796,text,74355,application/pdf,Introduced,https://legiscan.com/PA/text/HB164/id/2789796,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0164&pn=0970
1767846,2817459,text,75678,application/pdf,Introduced,https://legiscan.com/PA/text/HB165/id/2817459,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0165&pn=1343
1758211,2789802,text,64912,application/pdf,Introduced,https://legiscan.com/PA/text/HB166/id/2789802,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0166&pn=0971
1758158,2789779,text,68380,application/pdf,Introduced,https://legiscan.com/PA/text/HB167/id/2789779,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0167&pn=0972
1759384,2794532,text,65879,application/pdf,Introduced,https://legiscan.com/PA/text/HB168/id/2794532,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0168&pn=1045
1767851,2817477,text,69192,application/pdf,Introduced,https://legiscan.com/PA/text/HB169/id/2817477,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0169&pn=1344
1751681,2768347,text,70782,application/pdf,Introduced,https://legiscan.com/PA/text/HB170/id/2768347,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0170&pn=0749
1748652,2763030,text,84625,application/pdf,Introduced,https://legiscan.com/PA/text/HB175/id/2763030,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0175&pn=0681
1751714,2768373,text,65561,application/pdf,Introduced,https://legiscan.com/PA/text/HB177/id/2768373,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0177&pn=0750
1730663,2734352,text,67989,application/pdf,Introduced,https://legiscan.com/PA/text/HB178/id/2734352,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0178&pn=0137
1730663,2790998,text,73808,application/pdf,Amended,https://legiscan.com/PA/text/HB178/id/2790998,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0178&pn=1031
1730493,2734543,text,75613,application/pdf,Introduced,https://legiscan.com/PA/text/HB179/id/2734543,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0179&pn=0138
1745540,2758913,text,78637,application/pdf,Introduced,https://legiscan.com/PA/text/HB180/id/2758913,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0180&pn=0606
1730739,2734553,text,106393,application/pdf,Introduced,https://legiscan.com/PA/text/HB181/id/2734553,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=0181&pn=0139
